94,"{""last"":238201,""bid"":238222,""ask"":238466,""high"":305555,""low"":203000,""volume"":""34478.14784658"",""timestamp"":1495868127}",2.01705E+13
95,"{""last"":237733,""bid"":236134,""ask"":237088,""high"":305555,""low"":203000,""volume"":""34477.04283999"",""timestamp"":1495868138}",2.01705E+13
96,"{""last"":236892,""bid"":236677,""ask"":236872,""high"":305555,""low"":203000,""volume"":""34479.6196708"",""timestamp"":1495868148}",2.01705E+13
97,"{""last"":237529,""bid"":236896,""ask"":237529,""high"":305555,""low"":203000,""volume"":""34482.71713492"",""timestamp"":1495868165}",2.01705E+13
98,"{""last"":237728,""bid"":237714,""ask"":237718,""high"":305555,""low"":203000,""volume"":""34495.13307816"",""timestamp"":1495868175}",2.01705E+13
99,"{""last"":238592,""bid"":238102,""ask"":238570,""high"":305555,""low"":203000,""volume"":""34498.68768558"",""timestamp"":1495868188}",2.01705E+13
100,"{""last"":242005,""bid"":242011,""ask"":242833,""high"":305555,""low"":203000,""volume"":""34546.80941421"",""timestamp"":1495868225}",2.01705E+13
101,"{""last"":242179,""bid"":242384,""ask"":242692,""high"":305555,""low"":203000,""volume"":""34576.20983319"",""timestamp"":1495868245}",2.01705E+13
102,"{""last"":244077,""bid"":243001,""ask"":244128,""high"":305555,""low"":203000,""volume"":""34582.25576804"",""timestamp"":1495868256}",2.01705E+13
103,"{""last"":243031,""bid"":243031,""ask"":243994,""high"":305555,""low"":203000,""volume"":""34590.80951"",""timestamp"":1495868267}",2.01705E+13
104,"{""last"":245001,""bid"":245011,""ask"":245310,""high"":305555,""low"":203000,""volume"":""34600.70558245"",""timestamp"":1495868285}",2.01705E+13
105,"{""last"":249525,""bid"":248526,""ask"":248940,""high"":305555,""low"":203000,""volume"":""34626.45742105"",""timestamp"":1495868295}",2.01705E+13
106,"{""last"":246001,""bid"":246520,""ask"":248359,""high"":305555,""low"":203000,""volume"":""34649.13687538"",""timestamp"":1495868308}",2.01705E+13
107,"{""last"":248269,""bid"":247088,""ask"":247734,""high"":305555,""low"":203000,""volume"":""34650.24696758"",""timestamp"":1495868316}",2.01705E+13
108,"{""last"":247234,""bid"":245583,""ask"":247234,""high"":305555,""low"":203000,""volume"":""34675.24036246"",""timestamp"":1495868335}",2.01705E+13
109,"{""last"":248351,""bid"":249267,""ask"":249348,""high"":305555,""low"":203000,""volume"":""34699.12365032"",""timestamp"":1495868345}",2.01705E+13
110,"{""last"":250946,""bid"":250927,""ask"":250946,""high"":305555,""low"":203000,""volume"":""34716.36951371"",""timestamp"":1495868355}",2.01705E+13
111,"{""last"":252098,""bid"":252108,""ask"":253466,""high"":305555,""low"":203000,""volume"":""34731.47718028"",""timestamp"":1495868366}",2.01705E+13
112,"{""last"":255989,""bid"":252545,""ask"":254481,""high"":305555,""low"":203000,""volume"":""34803.76854793"",""timestamp"":1495868388}",2.01705E+13
113,"{""last"":252544,""bid"":252544,""ask"":252970,""high"":305555,""low"":203000,""volume"":""34796.24269137"",""timestamp"":1495868395}",2.01705E+13
114,"{""last"":255121,""bid"":255121,""ask"":255729,""high"":305555,""low"":203000,""volume"":""34816.42280463"",""timestamp"":1495868410}",2.01705E+13
115,"{""last"":257922,""bid"":257922,""ask"":257989,""high"":305555,""low"":203000,""volume"":""34853.42601516"",""timestamp"":1495868423}",2.01705E+13
116,"{""last"":257000,""bid"":255026,""ask"":256990,""high"":305555,""low"":203000,""volume"":""34857.76480117"",""timestamp"":1495868434}",2.01705E+13
117,"{""last"":257667,""bid"":257032,""ask"":257667,""high"":305555,""low"":203000,""volume"":""34869.00057155"",""timestamp"":1495868450}",2.01705E+13
118,"{""last"":256000,""bid"":256087,""ask"":256482,""high"":305555,""low"":203000,""volume"":""34876.19374629"",""timestamp"":1495868461}",2.01705E+13
119,"{""last"":255509,""bid"":255519,""ask"":255978,""high"":305555,""low"":203000,""volume"":""34891.68090082"",""timestamp"":1495868476}",2.01705E+13
120,"{""last"":251040,""bid"":251050,""ask"":252499,""high"":305555,""low"":203000,""volume"":""34909.27647712"",""timestamp"":1495868487}",2.01705E+13
121,"{""last"":252513,""bid"":252508,""ask"":252513,""high"":305555,""low"":203000,""volume"":""34882.10829987"",""timestamp"":1495868496}",2.01705E+13
122,"{""last"":253000,""bid"":253000,""ask"":253881,""high"":305555,""low"":203000,""volume"":""34895.600082"",""timestamp"":1495868506}",2.01705E+13
123,"{""last"":253663,""bid"":253023,""ask"":253651,""high"":305555,""low"":203000,""volume"":""34891.87407481"",""timestamp"":1495868525}",2.01705E+13
124,"{""last"":253659,""bid"":253348,""ask"":253490,""high"":305555,""low"":203000,""volume"":""34900.05286457"",""timestamp"":1495868535}",2.01705E+13
125,"{""last"":253408,""bid"":253388,""ask"":253408,""high"":305555,""low"":203000,""volume"":""34903.51802621"",""timestamp"":1495868545}",2.01705E+13
126,"{""last"":252518,""bid"":252528,""ask"":253014,""high"":305555,""low"":203000,""volume"":""34912.38623747"",""timestamp"":1495868557}",2.01705E+13
127,"{""last"":253000,""bid"":252546,""ask"":252990,""high"":305555,""low"":203000,""volume"":""34907.78439544"",""timestamp"":1495868568}",2.01705E+13
128,"{""last"":250641,""bid"":250623,""ask"":252856,""high"":305555,""low"":203000,""volume"":""34918.62381744"",""timestamp"":1495868586}",2.01705E+13
129,"{""last"":251445,""bid"":251114,""ask"":251119,""high"":305555,""low"":203000,""volume"":""34928.29434985"",""timestamp"":1495868598}",2.01705E+13
130,"{""last"":251356,""bid"":251356,""ask"":251398,""high"":305555,""low"":203000,""volume"":""34928.87219576"",""timestamp"":1495868606}",2.01705E+13
131,"{""last"":249387,""bid"":249387,""ask"":249988,""high"":305555,""low"":203000,""volume"":""34958.26223035"",""timestamp"":1495868626}",2.01705E+13
132,"{""last"":249041,""bid"":248383,""ask"":249039,""high"":305555,""low"":203000,""volume"":""34988.06107874"",""timestamp"":1495868635}",2.01705E+13
133,"{""last"":248946,""bid"":248263,""ask"":248946,""high"":305555,""low"":203000,""volume"":""34995.22874009"",""timestamp"":1495868644}",2.01705E+13
134,"{""last"":248263,""bid"":248354,""ask"":248872,""high"":305555,""low"":203000,""volume"":""35068.13166317"",""timestamp"":1495868654}",2.01705E+13
135,"{""last"":246999,""bid"":245002,""ask"":246999,""high"":305555,""low"":203000,""volume"":""35090.36143914"",""timestamp"":1495868674}",2.01705E+13
136,"{""last"":244075,""bid"":244085,""ask"":245000,""high"":305555,""low"":203000,""volume"":""35109.3455902"",""timestamp"":1495868685}",2.01705E+13
137,"{""last"":244000,""bid"":242895,""ask"":243990,""high"":305555,""low"":203000,""volume"":""35118.44138767"",""timestamp"":1495868697}",2.01705E+13
138,"{""last"":244201,""bid"":242918,""ask"":244201,""high"":305555,""low"":203000,""volume"":""35131.60207025"",""timestamp"":1495868706}",2.01705E+13
139,"{""last"":247202,""bid"":245362,""ask"":247202,""high"":305555,""low"":203000,""volume"":""35139.60620189"",""timestamp"":1495868727}",2.01705E+13
140,"{""last"":245327,""bid"":245327,""ask"":246260,""high"":305555,""low"":203000,""volume"":""35155.49209575"",""timestamp"":1495868736}",2.01705E+13
141,"{""last"":244047,""bid"":242952,""ask"":243827,""high"":305555,""low"":203000,""volume"":""35171.55215219"",""timestamp"":1495868745}",2.01705E+13
142,"{""last"":244057,""bid"":244057,""ask"":244596,""high"":305555,""low"":203000,""volume"":""35173.00118002"",""timestamp"":1495868756}",2.01705E+13
143,"{""last"":244565,""bid"":244428,""ask"":244515,""high"":305555,""low"":203000,""volume"":""35185.01645252"",""timestamp"":1495868776}",2.01705E+13
144,"{""last"":244565,""bid"":244428,""ask"":244515,""high"":305555,""low"":203000,""volume"":""35185.01645252"",""timestamp"":1495868776}",2.01705E+13
145,"{""last"":244628,""bid"":244700,""ask"":244999,""high"":305555,""low"":203000,""volume"":""35203.03078723"",""timestamp"":1495868796}",2.01705E+13
146,"{""last"":243009,""bid"":243009,""ask"":243998,""high"":305555,""low"":203000,""volume"":""35215.92189714"",""timestamp"":1495868815}",2.01705E+13
147,"{""last"":243454,""bid"":243031,""ask"":243444,""high"":305555,""low"":203000,""volume"":""35209.12630142"",""timestamp"":1495868824}",2.01705E+13
148,"{""last"":244384,""bid"":243996,""ask"":244384,""high"":305555,""low"":203000,""volume"":""35210.64025428"",""timestamp"":1495868835}",2.01705E+13
149,"{""last"":244710,""bid"":243874,""ask"":243997,""high"":305555,""low"":203000,""volume"":""35211.04187561"",""timestamp"":1495868845}",2.01705E+13
150,"{""last"":243900,""bid"":242105,""ask"":243489,""high"":305555,""low"":203000,""volume"":""35216.37970123"",""timestamp"":1495868865}",2.01705E+13
151,"{""last"":242998,""bid"":242147,""ask"":242969,""high"":305555,""low"":203000,""volume"":""35216.24332247"",""timestamp"":1495868875}",2.01705E+13
152,"{""last"":242149,""bid"":242159,""ask"":242741,""high"":305555,""low"":203000,""volume"":""35205.0783334"",""timestamp"":1495868885}",2.01705E+13
153,"{""last"":236001,""bid"":236001,""ask"":239236,""high"":305555,""low"":203000,""volume"":""35283.44616913"",""timestamp"":1495868925}",2.01705E+13
154,"{""last"":236938,""bid"":236942,""ask"":237055,""high"":305555,""low"":203000,""volume"":""35307.88523802"",""timestamp"":1495868945}",2.01705E+13
155,"{""last"":234805,""bid"":234000,""ask"":234805,""high"":305555,""low"":203000,""volume"":""35340.36569534"",""timestamp"":1495868958}",2.01705E+13
156,"{""last"":236899,""bid"":236634,""ask"":236899,""high"":305555,""low"":203000,""volume"":""35350.71240929"",""timestamp"":1495868965}",2.01705E+13
157,"{""last"":237262,""bid"":237308,""ask"":238064,""high"":305555,""low"":203000,""volume"":""35357.58893973"",""timestamp"":1495868976}",2.01705E+13
158,"{""last"":234134,""bid"":234144,""ask"":235676,""high"":305555,""low"":203000,""volume"":""35365.82097791"",""timestamp"":1495868986}",2.01705E+13
159,"{""last"":236438,""bid"":236438,""ask"":236613,""high"":305555,""low"":203000,""volume"":""35415.4077097"",""timestamp"":1495869007}",2.01705E+13
160,"{""last"":236054,""bid"":236059,""ask"":236464,""high"":305555,""low"":203000,""volume"":""35443.85558543"",""timestamp"":1495869049}",2.01705E+13
161,"{""last"":236202,""bid"":236182,""ask"":236276,""high"":305555,""low"":203000,""volume"":""35442.32318808"",""timestamp"":1495869058}",2.01705E+13
